0.28, 0, 0, 26.11944, 10.2762, 0, 961.3571, -1237.263, -3.194287, 0.02042972, 0.1612821, 43.88644, 2.713969, 2.012554, 62.41068
0.7499996, -0.147332, -0.1234648, 56.3047, 11.30641, 0.14872895858565501278370, 7374.988, -1271.136, -3.194287, 0.02042972, 0.1612821, 121.7825, 2.713969, 1.980079, 64.43938
 
0.7599996, -0.1299125, -0.1249382, 56.98971, 11.3293, 0.13613045626812608268570, 7585.736, -1271.873, -3.194287, 0.02042972, 0.1612821, 123.5177, 2.713969, 1.979388, 64.48254
 
0.7699996, -0.1116186, -0.1262373, 57.67468, 11.35047, 0.123612762048732840774, 7799.798, -1272.611, -3.194287, 0.02042972, 0.1612821, 125.256, 2.713969, 1.978697, 64.5257
 
0.7799996, -0.09246588, -0.1273535, 58.36136, 11.37166, 0.11118835156367869154052, 8017.189, -1273.35, -3.194287, 0.02042972, 0.1612821, 126.9973, 2.713969, 1.978006, 64.56886
 
0.7899995, -0.07247533, -0.1282781, 59.04974, 11.39288, 0.09886903886239867711776, 8237.924, -1274.089, -3.194287, 0.02042972, 0.1612821, 128.7418, 2.713969, 1.977315, 64.61203
 
0.7999995, -0.05167229, -0.1290029, 59.74067, 11.415, 0.0866684337298420605547554803, 8462.012, -1274.829, -3.194287, 0.02042972, 0.1612821, 130.4894, 2.713969, 1.976624, 64.6552
 
0.8099995, -0.03009319, -0.1295196, 60.43242, 11.43626, 0.074601270648463942861974, 8689.47, -1275.57, -3.194287, 0.02042972, 0.1612821, 132.2401, 2.713969, 1.975933, 64.69836
 
0.8199995, -0.00776892, -0.1298205, 61.12674, 11.45843, 0.062681244464369708416596, 8920.311, -1276.311, -3.194287, 0.02042972, 0.1612821, 133.9938, 2.713969, 1.975242, 64.74152
 
0.8299995, 0.01524952, -0.1298982, 61.82101, 11.47888, 0.050925773812046288826384, 9154.549, -1277.054, -3.194287, 0.02042972, 0.1612821, 135.7507, 2.713969, 1.974551, 64.78468
 
0.8399995, 0.03892481, -0.1297457, 62.51872, 11.50109, 0.0393496309789071662614205197, 9392.196, -1277.797, -3.194287, 0.02042972, 0.1612821, 137.5106, 2.713969, 1.97386, 64.82785
 
0.8499995, 0.06320035, -0.1293565, 63.21722, 11.52246, 0.027968987035819309929858, 9633.268, -1278.54, -3.194287, 0.02042972, 0.1612821, 139.2736, 2.713969, 1.973169, 64.87101
 
0.8599995, 0.08802007, -0.1287245, 63.9183, 11.54472, 0.0168017615329654136886905197, 9877.777, -1279.284, -3.194287, 0.02042972, 0.1612821, 141.0398, 2.713969, 1.972478, 64.91418
 
0.8699995, 0.1133133, -0.1278443, 64.61932, 11.56526, 0.0058663843874645213142, 10125.74, -1280.029, -3.194287, 0.02042972, 0.1612821, 142.809, 2.713969, 1.971787, 64.95734
 
0.8799995, 0.1390194, -0.1267111, 65.32375, 11.58758, -0.0048198826567731125189220520, 10377.15, -1280.775, -3.194287, 0.02042972, 0.1612821, 144.5813, 2.713969, 1.971096, 65.0005
 
0.8899994, 0.1650581, -0.125321, 66.02985, 11.60991, -0.015237874376191918902972, 10632.05, -1281.521, -3.194287, 0.02042972, 0.1612821, 146.3566, 2.713969, 1.970405, 65.04367
 
0.8999994, 0.1913453, -0.1236704, 66.73587, 11.63053, -0.025369026646071621678906, 10890.43, -1282.268, -3.194287, 0.02042972, 0.1612821, 148.1351, 2.713969, 1.969714, 65.08683
 
0.9099994, 0.2178048, -0.1217569, 67.44533, 11.65292, -0.035195763941348706818286, 11152.32, -1283.016, -3.194287, 0.02042972, 0.1612821, 149.9166, 2.713969, 1.969023, 65.13
 
0.9199994, 0.2443365, -0.1195789, 68.15556, 11.67445, -0.044697983475504506628450, 11417.71, -1283.765, -3.194287, 0.02042972, 0.1612821, 151.7011, 2.713969, 1.968332, 65.17316
 
0.9299994, 0.2708475, -0.1171355, 68.86653, 11.69513, -0.053858351675207927292594, 11686.62, -1284.514, -3.194287, 0.02042972, 0.1612821, 153.4887, 2.713969, 1.967641, 65.21632
 
0.9399994, 0.2972359, -0.114427, 69.58002, 11.71672, -0.062656964229970809825882, 11959.05, -1285.264, -3.194287, 0.02042972, 0.1612821, 155.2792, 2.713969, 1.96695, 65.25948
 
0.9499994, 0.3233938, -0.1114547, 70.29517, 11.73833, -0.071075551893746805074616, 12235.03, -1286.014, -3.194287, 0.02042972, 0.1612821, 157.0727, 2.713969, 1.966259, 65.30265
 
0.9599994, 0.3492099, -0.1082207, 71.01103, 11.75908, -0.0790964786535393766557954803, 12514.55, -1286.765, -3.194287, 0.02042972, 0.1612821, 158.8692, 2.713969, 1.965568, 65.34581
 
0.9699994, 0.3745707, -0.1047286, 71.72942, 11.78074, -0.0867016075806556588628154803, 12797.65, -1287.517, -3.194287, 0.02042972, 0.1612821, 160.6686, 2.713969, 1.964877, 65.38898
 
0.9799994, 0.399351, -0.1009829, 72.44853, 11.80153, -0.093872792295163426980156, 13084.32, -1288.27, -3.194287, 0.02042972, 0.1612821, 162.4711, 2.713969, 1.964187, 65.43214
 
0.9899994, 0.4234351, -0.09698942, 73.17017, 11.82324, -0.10059474069147415149630, 13374.58, -1289.023, -3.194287, 0.02042972, 0.1612821, 164.2765, 2.713969, 1.963496, 65.4753
 
0.9999993, 0.4466875, -0.09275507, 73.89343, 11.84496, -0.10684881492519901543062, 13668.45, -1289.777, -3.194287, 0.02042972, 0.1612821, 166.085, 2.713969, 1.962805, 65.51847
 
1.009999, 0.4689875, -0.0882882, 74.61742, 11.86583, -0.11262267167748828676308, 13965.93, -1290.532, -3.194287, 0.02042972, 0.1612821, 167.8964, 2.713969, 1.962113, 65.56163
 
1.019999, 0.490202, -0.08359832, 75.34391, 11.88761, -0.1179004328659012688676, 14267.04, -1291.287, -3.194287, 0.02042972, 0.1612821, 169.7108, 2.713969, 1.961423, 65.6048
 
1.029999, 0.5102035, -0.0786963, 76.07202, 11.90941, -0.12267037895339839994874, 14571.79, -1292.043, -3.194287, 0.02042972, 0.1612821, 171.5282, 2.713969, 1.960732, 65.64796
 
1.039999, 0.5288543, -0.07359426, 76.80088, 11.93035, -0.12691890015503051146986, 14880.2, -1292.8, -3.194287, 0.02042972, 0.1612821, 173.3486, 2.713969, 1.960041, 65.69112
 
1.049999, 0.5460296, -0.06830572, 77.53135, 11.9513, -0.1306369232808314910732, 15192.29, -1293.557, -3.194287, 0.02042972, 0.1612821, 175.172, 2.713969, 1.95935, 65.73428
 
1.059999, 0.5615929, -0.06284542, 78.26522, 11.97406, -0.13381263428136629662626, 15508.05, -1294.316, -3.194287, 0.02042972, 0.1612821, 176.9984, 2.713969, 1.958659, 65.77745
 
1.069999, 0.5754153, -0.0572295, 78.998, 11.99418, -0.13643941728895130453484, 15827.5, -1295.074, -3.194287, 0.02042972, 0.1612821, 178.8278, 2.713969, 1.957968, 65.82061
 
1.079999, 0.5873732, -0.05147534, 79.73414, 12.0161, -0.13851037289871645019356, 16150.63, -1295.834, -3.194287, 0.02042972, 0.1612821, 180.66, 2.713969, 1.957277, 65.86378
 
1.089999, 0.5973494, -0.04560161, 80.47006, 12.03626, -0.14002276025119280382768, 16477.46, -1296.594, -3.194287, 0.02042972, 0.1612821, 182.4951, 2.713969, 1.956586, 65.90694
 
1.099999, 0.6052238, -0.03962811, 81.20845, 12.05734, -0.14097223177618826993244, 16808.01, -1297.355, -3.194287, 0.02042972, 0.1612821, 184.3332, 2.713969, 1.955895, 65.9501
 
1.109999, 0.610883, -0.03357588, 81.94932, 12.07933, -0.14135708625058420244076, 17142.29, -1298.117, -3.194287, 0.02042972, 0.1612821, 186.1742, 2.713969, 1.955204, 65.99327
 
1.119999, 0.614225, -0.02746705, 82.68996, 12.09956, -0.14117930843468568843090, 17480.3, -1298.879, -3.194287, 0.02042972, 0.1612821, 188.0181, 2.713969, 1.954513, 66.03643
 
1.129999, 0.6151478, -0.0213248, 83.43308, 12.1207, -0.14044003247723849194758, 17822.07, -1299.642, -3.194287, 0.02042972, 0.1612821, 189.8649, 2.713969, 1.953822, 66.0796
 
1.139999, 0.6135775, -0.01517332, 84.17775, 12.14186, -0.13914766998144036298914, 18167.61, -1300.406, -3.194287, 0.02042972, 0.1612821, 191.7146, 2.713969, 1.953131, 66.12276
 
1.149999, 0.6094252, -0.009037545, 84.924, 12.16305, -0.13730656851748339706034, 18516.91, -1301.17, -3.194287, 0.02042972, 0.1612821, 193.5673, 2.713969, 1.95244, 66.16592
 
1.159999, 0.6026402, -0.002943293, 85.67182, 12.18427, -0.1349296762835484003384, 18870.02, -1301.935, -3.194287, 0.02042972, 0.1612821, 195.4229, 2.713969, 1.951749, 66.20908
 
1.169999, 0.5931559, 0.003083109, 86.42123, 12.2055, -0.13202559390762408349578, 19226.92, -1302.701, -3.194287, 0.02042972, 0.1612821, 197.2814, 2.713969, 1.951058, 66.25225
 
1.179999, 0.580943, 0.009014667, 87.17126, 12.22586, -0.12861086105891950551798, 19587.64, -1303.467, -3.194287, 0.02042972, 0.1612821, 199.1429, 2.713969, 1.950367, 66.29541
 
1.189999, 0.5659639, 0.0148241, 87.92469, 12.24804, -0.12469908752238383494164, 19952.19, -1304.235, -3.194287, 0.02042972, 0.1612821, 201.0073, 2.713969, 1.949676, 66.33858
 
1.199999, 0.5482205, 0.02048374, 88.67789, 12.26845, -0.1203114440746046672682, 20320.58, -1305.003, -3.194287, 0.02042972, 0.1612821, 202.8747, 2.713969, 1.948985, 66.38174
 
1.209999, 0.5277199, 0.02596594, 89.43444, 12.29067, -0.11546929051696055867322, 20692.82, -1305.771, -3.194287, 0.02042972, 0.1612821, 204.7451, 2.713969, 1.948294, 66.4249
 
1.219999, 0.5044783, 0.03124314, 90.19068, 12.31112, -0.11019417567562102600638, 21068.89, -1306.54, -3.194287, 0.02042972, 0.1612821, 206.6182, 2.713969, 1.947603, 66.46807
 
1.229999, 0.4785476, 0.03628792, 90.94848, 12.33159, -0.10451379168246180802626, 21448.84, -1307.31, -3.194287, 0.02042972, 0.1612821, 208.4943, 2.713969, 1.946913, 66.51123
 
1.239999, 0.4499807, 0.0410734, 91.7078, 12.35208, -0.09845441298342643843554, 21832.65, -1308.081, -3.194287, 0.02042972, 0.1612821, 210.3732, 2.713969, 1.946221, 66.5544
 
1.249999, 0.4188686, 0.0455732, 92.46957, 12.3735, -0.092048041475624559362736, 22220.35, -1308.853, -3.194287, 0.02042972, 0.1612821, 212.255, 2.713969, 1.945531, 66.59756
 
1.259999, 0.3853016, 0.04976189, 93.23192, 12.39403, -0.085324694295860725858104, 22611.94, -1309.624, -3.194287, 0.02042972, 0.1612821, 214.1396, 2.713969, 1.94484, 66.64072
 
1.269999, 0.3494118, 0.05361491, 93.99579, 12.41459, -0.078320503532927070779682, 23007.43, -1310.397, -3.194287, 0.02042972, 0.1612821, 216.0272, 2.713969, 1.944149, 66.68388
 
1.279999, 0.3113331, 0.05710902, 94.76118, 12.43517, -0.0710699567599342746082685197, 23406.83, -1311.171, -3.194287, 0.02042972, 0.1612821, 217.9176, 2.713969, 1.943458, 66.72705
 
1.289999, 0.2712351, 0.06022236, 95.52805, 12.45577, -0.0636119174739042299925174803, 23810.15, -1311.945, -3.194287, 0.02042972, 0.1612821, 219.8108, 2.713969, 1.942767, 66.77021
 
1.299999, 0.2292886, 0.06293471, 96.29735, 12.4773, -0.055983510143781046255224, 24217.4, -1312.72, -3.194287, 0.02042972, 0.1612821, 221.7068, 2.713969, 1.942076, 66.81338
 
1.309999, 0.1857033, 0.0652276, 97.06721, 12.49794, -0.048226140650025037111956, 24628.59, -1313.495, -3.194287, 0.02042972, 0.1612821, 223.6057, 2.713969, 1.941385, 66.85654
 
1.319999, 0.1406997, 0.06708463, 97.83859, 12.51861, -0.040381139263179659446656, 25043.75, -1314.271, -3.194287, 0.02042972, 0.1612821, 225.5075, 2.713969, 1.940694, 66.8997
 
1.329999, 0.0945248, 0.06849163, 98.61146, 12.53929, -0.032492000587644964374336, 25462.86, -1315.048, -3.194287, 0.02042972, 0.1612821, 227.4122, 2.713969, 1.940003, 66.94287
 
1.339999, 0.04742518, 0.06943688, 99.38582, 12.56, -0.024599837515454898516096, 25885.96, -1315.826, -3.194287, 0.02042972, 0.1612821, 229.3196, 2.713969, 1.939312, 66.98603
 
1.349999, -0.0003149497, 0.06991113, 100.1626, 12.58164, -0.016749826971649062986616, 26313.03, -1316.604, -3.194287, 0.02042972, 0.1612821, 231.2299, 2.713969, 1.938621, 67.0292
 
1.359999, -0.04840409, 0.06990798, 100.9399, 12.6024, -0.0089855051460815297004539480, 26744.1, -1317.383, -3.194287, 0.02042972, 0.1612821, 233.1431, 2.713969, 1.93793, 67.07236
 
1.369999, -0.09653724, 0.06942394, 101.7177, 12.62226, -0.0013505953631493838345884, 27179.15, -1318.163, -3.194287, 0.02042972, 0.1612821, 235.059, 2.713969, 1.937239, 67.11552
 
1.379999, -0.144403, 0.06845856, 102.4979, 12.64305, 0.0061121270120769005072766, 27618.19, -1318.943, -3.194287, 0.02042972, 0.1612821, 236.9776, 2.713969, 1.936548, 67.15868
 
1.389999, -0.191666, 0.06701454, 103.2795, 12.66387, 0.013358816734210049610876, 28061.23, -1319.724, -3.194287, 0.02042972, 0.1612821, 238.8989, 2.713969, 1.935857, 67.20185
 
1.399999, -0.237994, 0.06509788, 104.0616, 12.68379, 0.020348273014688320141644, 28508.28, -1320.506, -3.194287, 0.02042972, 0.1612821, 240.823, 2.713969, 1.935166, 67.24502
 
1.409999, -0.2830465, 0.06271794, 104.8452, 12.70373, 0.0270397600659358265357454803, 28959.35, -1321.288, -3.194287, 0.02042972, 0.1612821, 242.7498, 2.713969, 1.934475, 67.28818
 
1.419999, -0.3264806, 0.05988747, 105.631, 12.72461, 0.0333942253661397154704065197, 29414.44, -1322.071, -3.194287, 0.02042972, 0.1612821, 244.6793, 2.713969, 1.933784, 67.33134
 
1.429999, -0.3679529, 0.05662267, 106.4183, 12.74551, 0.0393745917025535232789665197, 29873.57, -1322.855, -3.194287, 0.02042972, 0.1612821, 246.6116, 2.713969, 1.933093, 67.3745
 
1.439999, -0.4071217, 0.05294314, 107.2052, 12.7646, 0.0449458044276935929458714803, 30336.74, -1323.64, -3.194287, 0.02042972, 0.1612821, 248.5465, 2.713969, 1.932402, 67.41767
 
1.449999, -0.4436462, 0.04887192, 107.9962, 12.78646, 0.05007389578662381876978, 30803.96, -1324.425, -3.194287, 0.02042972, 0.1612821, 250.4842, 2.713969, 1.931711, 67.46083
 
1.459999, -0.477209, 0.04443546, 108.7858, 12.80559, 0.0547305593168983123631994803, 31275.25, -1325.211, -3.194287, 0.02042972, 0.1612821, 252.4246, 2.713969, 1.93102, 67.504
 
1.469999, -0.5074875, 0.03966337, 109.5796, 12.8275, 0.0588870537990510306642065197, 31750.62, -1325.997, -3.194287, 0.02042972, 0.1612821, 254.3677, 2.713969, 1.930329, 67.54716
 
1.479999, -0.5341819, 0.03458849, 110.3721, 12.84666, 0.062519741682972908448468, 32230.07, -1326.785, -3.194287, 0.02042972, 0.1612821, 256.3135, 2.713969, 1.929638, 67.59032
 
1.489999, -0.5570229, 0.02924667, 111.1677, 12.86769, 0.065609229025111002501690, 32713.62, -1327.573, -3.194287, 0.02042972, 0.1612821, 258.2621, 2.713969, 1.928947, 67.63348
 
1.499999, -0.5757604, 0.02367645, 111.9648, 12.88874, 0.0681397322554200965348525197, 33201.27, -1328.361, -3.194287, 0.02042972, 0.1612821, 260.2134, 2.713969, 1.928256, 67.67665
 
1.509999, -0.5901625, 0.01791884, 112.7623, 12.90889, 0.070098378785636052177570, 33693.03, -1329.151, -3.194287, 0.02042972, 0.1612821, 262.1674, 2.713969, 1.927566, 67.71982
 
1.519999, -0.6000262, 0.01201722, 113.5612, 12.92906, 0.071476208840667049939368, 34188.89, -1329.941, -3.194287, 0.02042972, 0.1612821, 264.1241, 2.713969, 1.926875, 67.76298
 
1.529999, -0.6051754, 0.006016956, 114.3615, 12.94925, 0.072267910823887189389870, 34688.86, -1330.732, -3.194287, 0.02042972, 0.1612821, 266.0834, 2.713969, 1.926184, 67.80614
 
1.539999, -0.6054912, -3.479851E-05, 115.1621, 12.96853, 0.0724750914460195417467005197, 35192.94, -1331.523, -3.194287, 0.02042972, 0.1612821, 268.0453, 2.713969, 1.925493, 67.8493
 
1.549999, -0.6008777, -0.00608971, 115.965, 12.98876, 0.072102051021058745883276, 35701.14, -1332.315, -3.194287, 0.02042972, 0.1612821, 270.0099, 2.713969, 1.924802, 67.89247
 
1.559999, -0.5912872, -0.01209849, 116.7692, 13.00901, 0.071158297495989840170646, 36213.48, -1333.108, -3.194287, 0.02042972, 0.1612821, 271.9771, 2.713969, 1.924111, 67.93563
 
1.569999, -0.5767163, -0.01801136, 117.5739, 13.02835, 0.069657979376416325579088, 36729.96, -1333.902, -3.194287, 0.02042972, 0.1612821, 273.9469, 2.713969, 1.92342, 67.9788
 
1.579999, -0.5571958, -0.02377852, 118.3817, 13.04957, 0.0676186192604603511119214803, 37250.6, -1334.696, -3.194287, 0.02042972, 0.1612821, 275.9194, 2.713969, 1.922729, 68.02196
 
1.589999, -0.5328237, -0.02935048, 119.188, 13.06801, 0.0650641004304596089194174803, 37775.39, -1335.491, -3.194287, 0.02042972, 0.1612821, 277.8946, 2.713969, 1.922038, 68.06512
 
1.599999, -0.5037287, -0.03467872, 119.9985, 13.08927, 0.0620211226381373887334214803, 38304.36, -1336.286, -3.194287, 0.02042972, 0.1612821, 279.8723, 2.713969, 1.921347, 68.10828
 
1.609999, -0.4700984, -0.039716, 120.8084, 13.10869, 0.0585211868649072868960314803, 38837.5, -1337.083, -3.194287, 0.02042972, 0.1612821, 281.8528, 2.713969, 1.920656, 68.15145
 
1.619999, -0.4321581, -0.04441699, 121.6206, 13.12906, 0.054598894098754560292518, 39374.83, -1337.88, -3.194287, 0.02042972, 0.1612821, 283.8359, 2.713969, 1.919965, 68.19462
 
